Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code,Delivery Date Missing
2103002,2,2020-10-03,2020-10-10,319689,10,1621,3,Cad,True
2103003,1,2020-10-03,2020-10-10,1237819,66,1496,3,Usd,True
2103004,1,2020-10-03,2020-10-10,156070,1,1607,2,Aud,True
2103004,2,2020-10-03,2020-10-10,156070,1,440,4,Aud,True
2103005,1,2020-10-03,2020-10-10,1859707,51,1038,6,Usd,True
2103005,2,2020-10-03,2020-10-10,1859707,51,731,1,Usd,True
2103005,3,2020-10-03,2020-10-10,1859707,51,1494,4,Usd,True
2103006,1,2020-10-03,2020-10-10,1242927,54,1144,1,Usd,True
2103006,2,2020-10-03,2020-10-10,1242927,54,1690,1,Usd,True
2103006,3,2020-10-03,2020-10-10,1242927,54,1601,2,Usd,True
2103007,1,2020-10-03,2020-10-10,2099252,48,1674,1,Usd,True
2103007,2,2020-10-03,2020-10-10,2099252,48,1643,4,Usd,True
2103007,3,2020-10-03,2020-10-10,2099252,48,373,1,Usd,True
2103008,1,2020-10-03,2020-10-10,267544,8,140,2,Cad,True
2103008,2,2020-10-03,2020-10-10,267544,8,1653,6,Cad,True
2103009,1,2020-10-03,2020-10-10,1127584,39,621,1,Gbp,True
2103009,2,2020-10-03,2020-10-10,1127584,39,440,2,Gbp,True
2103009,3,2020-10-03,2020-10-10,1127584,39,1452,1,Gbp,True
2103009,4,2020-10-03,2020-10-10,1127584,39,69,2,Gbp,True
2103010,1,2020-10-03,2020-10-10,1408551,62,1630,2,Usd,True
2103010,2,2020-10-03,2020-10-10,1408551,62,927,3,Usd,True
2103010,3,2020-10-03,2020-10-10,1408551,62,451,3,Usd,True
2103010,4,2020-10-03,2020-10-10,1408551,62,95,8,Usd,True
2105000,1,2020-10-05,2020-10-12,70598,1,1475,2,Aud,True
2105000,2,2020-10-05,2020-10-12,70598,1,1449,3,Aud,True
2105001,1,2020-10-05,2020-10-12,1412783,53,1558,6,Usd,True
2105001,2,2020-10-05,2020-10-12,1412783,53,424,4,Usd,True
2105002,1,2020-10-05,2020-10-12,449456,21,1458,8,Eur,True
2105003,1,2020-10-05,2020-10-12,1848729,51,1273,3,Usd,True
2106000,1,2020-10-06,2020-10-13,696960,18,710,1,Eur,True
2106000,2,2020-10-06,2020-10-13,696960,18,481,4,Eur,True
2106000,3,2020-10-06,2020-10-13,696960,18,270,2,Eur,True
2106001,1,2020-10-06,2020-10-13,579330,21,1427,3,Eur,True
2106002,1,2020-10-06,2020-10-09,85974,0,1675,6,Aud,False
2106002,2,2020-10-06,2020-10-09,85974,0,1563,1,Aud,False
2106002,3,2020-10-06,2020-10-09,85974,0,2489,5,Aud,False
2106002,4,2020-10-06,2020-10-09,85974,0,336,3,Aud,False
2106003,1,2020-10-06,2020-10-13,983816,39,624,2,Gbp,True
2106003,2,2020-10-06,2020-10-13,983816,39,1649,3,Gbp,True
2106004,1,2020-10-06,2020-10-13,1442640,65,1525,3,Usd,True
2106005,1,2020-10-06,2020-10-13,244545,10,1650,3,Cad,True
2106005,2,2020-10-06,2020-10-13,244545,10,1450,1,Cad,True
2107000,1,2020-10-07,2020-10-10,1059222,0,430,3,Gbp,False
2107001,1,2020-10-07,2020-10-14,1973647,53,1517,1,Usd,True
2107001,2,2020-10-07,2020-10-14,1973647,53,77,4,Usd,True
2107002,1,2020-10-07,2020-10-14,337629,8,142,3,Cad,True
2107002,2,2020-10-07,2020-10-14,337629,8,436,4,Cad,True
2107002,3,2020-10-07,2020-10-14,337629,8,12,3,Cad,True
2107003,1,2020-10-07,2020-10-09,363712,0,1616,6,Cad,False
2107003,2,2020-10-07,2020-10-09,363712,0,1285,3,Cad,False
2107003,3,2020-10-07,2020-10-09,363712,0,920,6,Cad,False
2107004,1,2020-10-07,2020-10-09,1411031,0,542,1,Usd,False
2107005,1,2020-10-07,2020-10-14,2079677,53,1769,7,Usd,True
2107005,2,2020-10-07,2020-10-14,2079677,53,1577,4,Usd,True
2107006,1,2020-10-07,2020-10-14,9812,4,1469,1,Aud,True
2107007,1,2020-10-07,2020-10-13,854629,0,1436,1,Eur,False
2107007,2,2020-10-07,2020-10-13,854629,0,566,3,Eur,False
2107007,3,2020-10-07,2020-10-13,854629,0,1586,4,Eur,False
2108000,1,2020-10-08,2020-10-11,1697375,0,347,1,Usd,False
2108000,2,2020-10-08,2020-10-11,1697375,0,1651,2,Usd,False
2108000,3,2020-10-08,2020-10-11,1697375,0,628,1,Usd,False
2108000,4,2020-10-08,2020-10-11,1697375,0,1636,3,Usd,False
2108000,5,2020-10-08,2020-10-11,1697375,0,1427,1,Usd,False
2108000,6,2020-10-08,2020-10-11,1697375,0,1138,7,Usd,False
2108001,1,2020-10-08,2020-10-15,2058877,43,470,1,Usd,True
2108002,1,2020-10-08,2020-10-15,1770405,64,571,1,Usd,True
2108002,2,2020-10-08,2020-10-15,1770405,64,1578,9,Usd,True
2108002,3,2020-10-08,2020-10-15,1770405,64,139,1,Usd,True
2108002,4,2020-10-08,2020-10-15,1770405,64,169,2,Usd,True
2108003,1,2020-10-08,2020-10-15,1781953,56,1610,2,Usd,True
2108003,2,2020-10-08,2020-10-15,1781953,56,1567,1,Usd,True
2108004,1,2020-10-08,2020-10-15,607598,16,1619,3,Eur,True
2108006,1,2020-10-08,2020-10-15,1902593,50,1412,7,Usd,True
2108007,1,2020-10-08,2020-10-14,586218,0,636,3,Eur,False
2109000,1,2020-10-09,2020-10-16,1646713,49,76,2,Usd,True
2109001,1,2020-10-09,2020-10-16,859240,32,1065,1,Eur,True
2109001,2,2020-10-09,2020-10-16,859240,32,529,1,Eur,True
2109001,3,2020-10-09,2020-10-16,859240,32,1632,7,Eur,True
2109002,1,2020-10-09,2020-10-16,1353111,59,792,3,Usd,True
2109003,1,2020-10-09,2020-10-18,1214035,0,1259,4,Usd,False
2109003,2,2020-10-09,2020-10-18,1214035,0,1240,8,Usd,False
2109004,1,2020-10-09,2020-10-16,578764,23,850,2,Eur,True
2109004,2,2020-10-09,2020-10-16,578764,23,966,3,Eur,True
2110000,1,2020-10-10,2020-10-17,1078235,36,368,1,Gbp,True
2110000,2,2020-10-10,2020-10-17,1078235,36,807,3,Gbp,True
2110001,1,2020-10-10,2020-10-17,1883630,45,417,7,Usd,True
2110001,2,2020-10-10,2020-10-17,1883630,45,2509,8,Usd,True
2110003,1,2020-10-10,2020-10-15,159547,0,454,1,Aud,False
2110004,1,2020-10-10,2020-10-17,603634,16,1556,7,Eur,True
2110004,2,2020-10-10,2020-10-17,603634,16,1676,9,Eur,True
2110005,1,2020-10-10,2020-10-17,1696458,53,418,2,Usd,True
2110006,1,2020-10-10,2020-10-17,1595569,66,1707,1,Usd,True
2110007,1,2020-10-10,2020-10-17,696791,18,819,1,Eur,True
2110007,2,2020-10-10,2020-10-17,696791,18,1558,2,Eur,True
2110008,1,2020-10-10,2020-10-17,467182,24,17,3,Eur,True
2110009,1,2020-10-10,2020-10-17,1284244,44,2402,1,Usd,True
2110009,2,2020-10-10,2020-10-17,1284244,44,913,7,Usd,True
2112000,1,2020-10-12,2020-10-19,1690335,50,65,3,Usd,True
2112000,2,2020-10-12,2020-10-19,1690335,50,2504,1,Usd,True
2112001,1,2020-10-12,2020-10-19,1454138,65,2409,2,Usd,True
2112001,2,2020-10-12,2020-10-19,1454138,65,1423,2,Usd,True
2112001,3,2020-10-12,2020-10-19,1454138,65,1514,2,Usd,True
2112003,1,2020-10-12,2020-10-19,832398,33,55,1,Eur,True
2113000,1,2020-10-13,2020-10-20,985427,39,421,2,Gbp,True
2113000,2,2020-10-13,2020-10-20,985427,39,71,7,Gbp,True
2113001,1,2020-10-13,2020-10-20,868463,31,1657,1,Eur,True
2113002,1,2020-10-13,2020-10-20,2096492,64,737,1,Usd,True
2113002,2,2020-10-13,2020-10-20,2096492,64,672,6,Usd,True
2113003,1,2020-10-13,2020-10-20,272681,8,1210,1,Cad,True
2113003,2,2020-10-13,2020-10-20,272681,8,459,2,Cad,True
2113003,3,2020-10-13,2020-10-20,272681,8,92,2,Cad,True
2113004,1,2020-10-13,2020-10-20,1694752,61,427,1,Usd,True
2113004,2,2020-10-13,2020-10-20,1694752,61,730,8,Usd,True
2113004,3,2020-10-13,2020-10-20,1694752,61,232,4,Usd,True
2113004,4,2020-10-13,2020-10-20,1694752,61,1752,9,Usd,True
2114001,1,2020-10-14,2020-10-21,1770119,49,1026,8,Usd,True
2114001,2,2020-10-14,2020-10-21,1770119,49,67,1,Usd,True
2114001,3,2020-10-14,2020-10-21,1770119,49,1661,2,Usd,True
2114001,4,2020-10-14,2020-10-21,1770119,49,411,3,Usd,True
2114001,5,2020-10-14,2020-10-21,1770119,49,1559,2,Usd,True
2114001,6,2020-10-14,2020-10-21,1770119,49,757,3,Usd,True
2114003,1,2020-10-14,2020-10-21,634965,16,1683,4,Eur,True
2114004,1,2020-10-14,2020-10-21,1755730,59,1786,1,Usd,True
2114004,2,2020-10-14,2020-10-21,1755730,59,1652,1,Usd,True
2114004,3,2020-10-14,2020-10-21,1755730,59,654,2,Usd,True
2114004,4,2020-10-14,2020-10-21,1755730,59,443,10,Usd,True
2114005,1,2020-10-14,2020-10-21,1209026,44,2075,3,Usd,True
2114006,1,2020-10-14,2020-10-21,2060328,61,697,3,Usd,True
2114006,2,2020-10-14,2020-10-21,2060328,61,446,3,Usd,True
2114006,3,2020-10-14,2020-10-21,2060328,61,1236,2,Usd,True
2114006,4,2020-10-14,2020-10-21,2060328,61,1624,2,Usd,True
2114006,5,2020-10-14,2020-10-21,2060328,61,1678,3,Usd,True
2114006,6,2020-10-14,2020-10-21,2060328,61,506,1,Usd,True
2115000,1,2020-10-15,2020-10-22,1285725,50,1410,1,Usd,True
2115002,1,2020-10-15,2020-10-22,124722,1,368,2,Aud,True
2115002,2,2020-10-15,2020-10-22,124722,1,1821,6,Aud,True
2115002,3,2020-10-15,2020-10-22,124722,1,1610,2,Aud,True
2115002,4,2020-10-15,2020-10-22,124722,1,159,2,Aud,True
2115003,1,2020-10-15,2020-10-22,1698828,51,458,1,Usd,True
2115003,2,2020-10-15,2020-10-22,1698828,51,1593,3,Usd,True
2115005,1,2020-10-15,2020-10-22,1581139,55,1412,1,Usd,True
2115005,2,2020-10-15,2020-10-22,1581139,55,1629,1,Usd,True
2115005,3,2020-10-15,2020-10-22,1581139,55,387,1,Usd,True
2115005,4,2020-10-15,2020-10-22,1581139,55,2494,3,Usd,True
2115006,1,2020-10-15,2020-10-19,1760076,0,1700,1,Usd,False
2115007,1,2020-10-15,2020-10-22,1069141,39,1345,2,Gbp,True
2115007,2,2020-10-15,2020-10-22,1069141,39,2505,1,Gbp,True
2116000,1,2020-10-16,2020-10-19,1996959,0,438,5,Usd,False
2116001,1,2020-10-16,2020-10-22,638569,0,1047,3,Eur,False
2116001,2,2020-10-16,2020-10-22,638569,0,1656,1,Eur,False
2116001,3,2020-10-16,2020-10-22,638569,0,940,2,Eur,False
2116001,4,2020-10-16,2020-10-22,638569,0,1652,2,Eur,False
2116001,5,2020-10-16,2020-10-22,638569,0,417,1,Eur,False
2116001,6,2020-10-16,2020-10-22,638569,0,387,3,Eur,False
2116001,7,2020-10-16,2020-10-22,638569,0,694,1,Eur,False
2116002,1,2020-10-16,2020-10-23,1537178,56,1598,1,Usd,True
2116003,1,2020-10-16,2020-10-23,988697,39,1691,2,Gbp,True
2117000,1,2020-10-17,2020-10-24,1322032,0,2109,1,Usd,False
2117000,2,2020-10-17,2020-10-24,1322032,0,1053,5,Usd,False
2117001,1,2020-10-17,2020-10-20,1361682,0,1438,4,Usd,False
2117002,1,2020-10-17,2020-10-20,1904355,0,1817,2,Usd,False
2117002,2,2020-10-17,2020-10-20,1904355,0,1671,1,Usd,False
2117002,3,2020-10-17,2020-10-20,1904355,0,2505,1,Usd,False
2117003,1,2020-10-17,2020-10-24,2087852,59,1565,2,Usd,True
2117003,2,2020-10-17,2020-10-24,2087852,59,2106,6,Usd,True
2117004,1,2020-10-17,2020-10-24,399053,10,1694,3,Cad,True
2117004,2,2020-10-17,2020-10-24,399053,10,1538,7,Cad,True
2117004,3,2020-10-17,2020-10-24,399053,10,1693,7,Cad,True
2117005,1,2020-10-17,2020-10-24,1741571,61,1454,3,Usd,True
2117006,1,2020-10-17,2020-10-24,2033335,44,1636,6,Usd,True
2117007,1,2020-10-17,2020-10-24,1306013,65,933,1,Usd,True
2117007,2,2020-10-17,2020-10-24,1306013,65,431,7,Usd,True
2117007,3,2020-10-17,2020-10-24,1306013,65,1679,7,Usd,True
2117009,1,2020-10-17,2020-10-24,547989,23,1673,5,Eur,True
2119001,1,2020-10-19,2020-10-26,404576,23,440,7,Eur,True
2119002,1,2020-10-19,2020-10-26,1414241,54,1033,5,Usd,True
2119002,2,2020-10-19,2020-10-26,1414241,54,1757,1,Usd,True
2119002,3,2020-10-19,2020-10-26,1414241,54,967,1,Usd,True
2119003,1,2020-10-19,2020-10-26,156902,5,1506,2,Aud,True
2120000,1,2020-10-20,2020-10-27,1419500,43,444,1,Usd,True
2120000,2,2020-10-20,2020-10-27,1419500,43,1282,8,Usd,True
2120001,1,2020-10-20,2020-10-27,1988805,61,1484,5,Usd,True
2120001,2,2020-10-20,2020-10-27,1988805,61,832,3,Usd,True
2120003,1,2020-10-20,2020-10-23,2080484,0,1489,3,Usd,False
2120003,2,2020-10-20,2020-10-23,2080484,0,88,1,Usd,False
2120004,1,2020-10-20,2020-10-27,2098879,56,412,1,Usd,True
2120004,2,2020-10-20,2020-10-27,2098879,56,1788,7,Usd,True
2121001,1,2020-10-21,2020-10-28,1686673,44,1793,2,Usd,True
2121001,2,2020-10-21,2020-10-28,1686673,44,2000,6,Usd,True
2121001,3,2020-10-21,2020-10-28,1686673,44,664,1,Usd,True
2121001,4,2020-10-21,2020-10-28,1686673,44,1061,6,Usd,True
2121001,5,2020-10-21,2020-10-28,1686673,44,1671,10,Usd,True
2121002,1,2020-10-21,2020-10-28,59842,0,79,7,Aud,False
2121002,2,2020-10-21,2020-10-28,59842,0,425,6,Aud,False
2121004,1,2020-10-21,2020-10-24,560662,0,1681,6,Eur,False
2121006,1,2020-10-21,2020-10-28,407047,24,683,8,Eur,True
2121006,2,2020-10-21,2020-10-28,407047,24,419,2,Eur,True
2122000,1,2020-10-22,2020-10-26,1486029,0,899,1,Usd,False
2122000,2,2020-10-22,2020-10-26,1486029,0,1380,2,Usd,False
2122001,1,2020-10-22,2020-10-28,579994,0,43,5,Eur,False
2122001,2,2020-10-22,2020-10-28,579994,0,2042,1,Eur,False
2122001,3,2020-10-22,2020-10-28,579994,0,76,2,Eur,False
2122002,1,2020-10-22,2020-10-29,1003107,40,1121,4,Gbp,True
2122002,2,2020-10-22,2020-10-29,1003107,40,1663,7,Gbp,True
2122003,1,2020-10-22,2020-10-24,508448,0,1458,3,Eur,False
2122004,1,2020-10-22,2020-10-27,1410080,0,1733,2,Usd,False
2122005,1,2020-10-22,2020-10-29,1289490,59,1708,3,Usd,True
2122006,1,2020-10-22,2020-10-29,1141697,38,1432,7,Gbp,True
2122006,2,2020-10-22,2020-10-29,1141697,38,440,3,Gbp,True
2122006,3,2020-10-22,2020-10-29,1141697,38,1643,1,Gbp,True
2122006,4,2020-10-22,2020-10-29,1141697,38,1469,1,Gbp,True
2122007,1,2020-10-22,2020-10-25,1355082,0,445,4,Usd,False
2122007,2,2020-10-22,2020-10-25,1355082,0,1566,4,Usd,False
2123000,1,2020-10-23,2020-10-26,1387724,0,1651,1,Usd,False
2123002,1,2020-10-23,2020-10-30,1377713,44,1289,3,Usd,True
2123003,1,2020-10-23,2020-10-30,1694135,65,206,7,Usd,True
2123004,1,2020-10-23,2020-10-30,212281,10,458,4,Cad,True
2124000,1,2020-10-24,2020-10-28,1203201,0,1283,3,Usd,False
2124004,1,2020-10-24,2020-10-31,1295467,55,1637,3,Usd,True
2124004,2,2020-10-24,2020-10-31,1295467,55,946,1,Usd,True
2124004,3,2020-10-24,2020-10-31,1295467,55,1437,3,Usd,True
2124005,1,2020-10-24,2020-10-31,575230,19,448,6,Eur,True
2124005,2,2020-10-24,2020-10-31,575230,19,400,1,Eur,True
2124006,1,2020-10-24,2020-10-29,258702,0,111,1,Cad,False
2124007,1,2020-10-24,2020-10-31,1710320,61,436,1,Usd,True
2124007,2,2020-10-24,2020-10-31,1710320,61,1586,1,Usd,True
2124008,1,2020-10-24,2020-10-30,1692266,0,433,6,Usd,False
2124008,2,2020-10-24,2020-10-30,1692266,0,2073,1,Usd,False
2124008,3,2020-10-24,2020-10-30,1692266,0,1687,1,Usd,False
2124008,4,2020-10-24,2020-10-30,1692266,0,1824,1,Usd,False
2124008,5,2020-10-24,2020-10-30,1692266,0,294,2,Usd,False
2124008,6,2020-10-24,2020-10-30,1692266,0,1458,7,Usd,False
2124009,1,2020-10-24,2020-10-26,2079989,0,71,1,Usd,False
2126000,1,2020-10-26,2020-10-30,2001755,0,1701,7,Usd,False
2126000,2,2020-10-26,2020-10-30,2001755,0,419,1,Usd,False
2126000,3,2020-10-26,2020-10-30,2001755,0,1657,2,Usd,False
2126000,4,2020-10-26,2020-10-30,2001755,0,459,3,Usd,False
2126000,5,2020-10-26,2020-10-30,2001755,0,1195,3,Usd,False
2126000,6,2020-10-26,2020-10-30,2001755,0,7,9,Usd,False
2126002,1,2020-10-26,2020-11-02,1290828,53,1670,1,Usd,True
2126002,2,2020-10-26,2020-11-02,1290828,53,1654,7,Usd,True
2126002,3,2020-10-26,2020-11-02,1290828,53,15,3,Usd,True
2126003,1,2020-10-26,2020-11-02,689013,12,1610,2,Eur,True
2126003,2,2020-10-26,2020-11-02,689013,12,1615,1,Eur,True
2127000,1,2020-10-27,2020-11-03,1098100,36,721,1,Gbp,True
2127001,1,2020-10-27,2020-11-03,1264890,45,442,5,Usd,True
2127002,1,2020-10-27,2020-11-02,523379,0,65,1,Eur,False
2127003,1,2020-10-27,2020-11-03,1784417,49,1463,5,Usd,True
2127003,2,2020-10-27,2020-11-03,1784417,49,49,5,Usd,True
2127004,1,2020-10-27,2020-11-03,591240,19,1482,2,Eur,True
2128000,1,2020-10-28,2020-11-04,1298635,49,454,1,Usd,True
2128001,1,2020-10-28,2020-11-01,1080163,0,1729,1,Gbp,False
2128001,2,2020-10-28,2020-11-01,1080163,0,1561,1,Gbp,False
2128002,1,2020-10-28,2020-11-04,1754382,44,1696,1,Usd,True
2128002,2,2020-10-28,2020-11-04,1754382,44,713,1,Usd,True
2128003,1,2020-10-28,2020-11-04,527329,23,2056,2,Eur,True
2128004,1,2020-10-28,2020-11-04,1618579,53,1626,1,Usd,True
2128004,2,2020-10-28,2020-11-04,1618579,53,1690,7,Usd,True
2128004,3,2020-10-28,2020-11-04,1618579,53,1702,2,Usd,True
2128006,1,2020-10-28,2020-11-04,1936527,44,1680,6,Usd,True
2129000,1,2020-10-29,2020-11-05,370810,10,726,1,Cad,True
2129000,2,2020-10-29,2020-11-05,370810,10,1620,1,Cad,True
2129000,3,2020-10-29,2020-11-05,370810,10,1433,7,Cad,True
2129000,4,2020-10-29,2020-11-05,370810,10,1629,1,Cad,True
2129001,1,2020-10-29,2020-11-05,1525193,45,1197,3,Usd,True
2129001,2,2020-10-29,2020-11-05,1525193,45,1492,1,Usd,True
2129001,3,2020-10-29,2020-11-05,1525193,45,1662,1,Usd,True
2129002,1,2020-10-29,2020-11-05,108022,5,2115,2,Aud,True
2129002,2,2020-10-29,2020-11-05,108022,5,1358,3,Aud,True
2129003,1,2020-10-29,2020-10-31,1468248,0,1398,1,Usd,False
2129003,2,2020-10-29,2020-10-31,1468248,0,355,3,Usd,False
2129004,1,2020-10-29,2020-11-05,1613285,64,473,3,Usd,True
2129005,1,2020-10-29,2020-11-05,18470,4,115,2,Aud,True
2129006,1,2020-10-29,2020-11-05,1705560,49,792,2,Usd,True
2129007,1,2020-10-29,2020-11-02,1867082,0,1653,10,Usd,False
2130000,1,2020-10-30,2020-11-06,1250933,57,1992,2,Usd,True
2130000,2,2020-10-30,2020-11-06,1250933,57,89,7,Usd,True
2130000,3,2020-10-30,2020-11-06,1250933,57,1581,1,Usd,True
2130001,1,2020-10-30,2020-11-06,1334931,44,156,1,Usd,True
2130003,1,2020-10-30,2020-11-06,1963343,65,1743,2,Usd,True
2130003,2,2020-10-30,2020-11-06,1963343,65,1663,2,Usd,True
2130004,1,2020-10-30,2020-11-06,1029138,40,2158,3,Gbp,True
2130004,2,2020-10-30,2020-11-06,1029138,40,1305,6,Gbp,True
2131000,1,2020-10-31,2020-11-07,1768281,66,1427,2,Usd,True
2131001,1,2020-10-31,2020-11-07,1687142,50,1707,4,Usd,True
2131001,2,2020-10-31,2020-11-07,1687142,50,540,5,Usd,True
2131001,3,2020-10-31,2020-11-07,1687142,50,1481,2,Usd,True
2131002,1,2020-10-31,2020-11-07,755462,29,1418,1,Eur,True
2131002,2,2020-10-31,2020-11-07,755462,29,75,4,Eur,True
2131004,1,2020-10-31,2020-11-07,353352,8,448,3,Cad,True
2131005,1,2020-10-31,2020-11-07,255882,10,1741,8,Cad,True
2131006,1,2020-10-31,2020-11-07,480550,23,2100,2,Eur,True
2131006,2,2020-10-31,2020-11-07,480550,23,438,1,Eur,True
2131006,3,2020-10-31,2020-11-07,480550,23,1591,7,Eur,True
2131007,1,2020-10-31,2020-11-03,1944880,0,838,1,Usd,False
2131008,1,2020-10-31,2020-11-04,1692220,0,1816,1,Usd,False
2131009,1,2020-10-31,2020-11-07,1466506,44,1688,1,Usd,True
2133000,1,2020-11-02,2020-11-09,2064687,43,854,4,Usd,True
2133000,2,2020-11-02,2020-11-09,2064687,43,1544,3,Usd,True
2133000,3,2020-11-02,2020-11-09,2064687,43,1896,1,Usd,True
2133000,4,2020-11-02,2020-11-09,2064687,43,1433,4,Usd,True
2133000,5,2020-11-02,2020-11-09,2064687,43,428,1,Usd,True
2133000,6,2020-11-02,2020-11-09,2064687,43,557,2,Usd,True
2133001,1,2020-11-02,2020-11-06,272295,0,1675,7,Cad,False
2133002,1,2020-11-02,2020-11-08,2060807,0,87,1,Usd,False
2133002,3,2020-11-02,2020-11-08,2060807,0,760,1,Usd,False
2133003,1,2020-11-02,2020-11-09,1958824,50,1414,3,Usd,True
2134000,1,2020-11-03,2020-11-10,1288708,45,450,1,Usd,True
2134000,2,2020-11-03,2020-11-10,1288708,45,1502,4,Usd,True
2134001,1,2020-11-03,2020-11-08,86267,0,455,3,Aud,False
2134001,2,2020-11-03,2020-11-08,86267,0,1566,1,Aud,False
2134002,1,2020-11-03,2020-11-10,1414295,59,1603,2,Usd,True
2134002,2,2020-11-03,2020-11-10,1414295,59,62,3,Usd,True
2134002,3,2020-11-03,2020-11-10,1414295,59,468,1,Usd,True
2134002,4,2020-11-03,2020-11-10,1414295,59,2506,1,Usd,True
2134004,1,2020-11-03,2020-11-10,1881107,43,1728,6,Usd,True
2135000,1,2020-11-04,2020-11-11,183954,6,1625,1,Aud,True
2135000,2,2020-11-04,2020-11-11,183954,6,173,3,Aud,True
2135001,1,2020-11-04,2020-11-11,841472,32,2508,1,Eur,True
2135002,1,2020-11-04,2020-11-11,378117,10,2505,3,Cad,True
2135002,2,2020-11-04,2020-11-11,378117,10,81,7,Cad,True
2135002,3,2020-11-04,2020-11-11,378117,10,518,3,Cad,True
2135003,1,2020-11-04,2020-11-10,1957841,0,1613,2,Usd,False
2135004,1,2020-11-04,2020-11-11,1877016,54,453,6,Usd,True
2135004,2,2020-11-04,2020-11-11,1877016,54,1687,1,Usd,True
2135005,1,2020-11-04,2020-11-11,1758421,48,1136,1,Usd,True
2135006,1,2020-11-04,2020-11-07,1538902,0,1641,6,Usd,False
2136000,1,2020-11-05,2020-11-09,1306101,0,718,1,Usd,False
2136000,2,2020-11-05,2020-11-09,1306101,0,1408,5,Usd,False
2136000,3,2020-11-05,2020-11-09,1306101,0,1688,9,Usd,False
2136001,1,2020-11-05,2020-11-12,636256,16,1650,3,Eur,True
2136002,1,2020-11-05,2020-11-12,1548927,57,100,1,Usd,True
2136003,1,2020-11-05,2020-11-12,1298635,66,436,1,Usd,True
2136004,1,2020-11-05,2020-11-12,698196,16,1701,4,Eur,True
2136004,2,2020-11-05,2020-11-12,698196,16,1613,2,Eur,True
2136005,1,2020-11-05,2020-11-12,292643,9,390,2,Cad,True
2136005,2,2020-11-05,2020-11-12,292643,9,2221,3,Cad,True
2136005,3,2020-11-05,2020-11-12,292643,9,2039,3,Cad,True
2136006,1,2020-11-05,2020-11-12,154042,4,1285,2,Aud,True
2136006,2,2020-11-05,2020-11-12,154042,4,1794,1,Aud,True
2136006,3,2020-11-05,2020-11-12,154042,4,1566,1,Aud,True
2136006,4,2020-11-05,2020-11-12,154042,4,1505,3,Aud,True
2136006,5,2020-11-05,2020-11-12,154042,4,1701,2,Aud,True
2136007,1,2020-11-05,2020-11-12,2097084,65,451,3,Usd,True
2136007,2,2020-11-05,2020-11-12,2097084,65,2442,4,Usd,True
2137000,1,2020-11-06,2020-11-13,1216890,56,1435,2,Usd,True
2137001,1,2020-11-06,2020-11-13,1380130,62,1535,1,Usd,True
2137001,2,2020-11-06,2020-11-13,1380130,62,1060,4,Usd,True
2137002,1,2020-11-06,2020-11-12,1905321,0,447,2,Usd,False
2137003,1,2020-11-06,2020-11-09,1242018,0,1459,1,Usd,False
2137004,1,2020-11-06,2020-11-13,393641,9,1534,2,Cad,True
2137004,2,2020-11-06,2020-11-13,393641,9,2492,5,Cad,True
2137004,3,2020-11-06,2020-11-13,393641,9,1655,4,Cad,True
2138000,1,2020-11-07,2020-11-11,1589348,0,2087,3,Usd,False
2138000,2,2020-11-07,2020-11-11,1589348,0,1289,1,Usd,False
2138000,3,2020-11-07,2020-11-11,1589348,0,1601,4,Usd,False
2138001,1,2020-11-07,2020-11-14,1409986,50,1456,2,Usd,True
2138001,2,2020-11-07,2020-11-14,1409986,50,1628,6,Usd,True
2138001,3,2020-11-07,2020-11-14,1409986,50,1640,2,Usd,True
2138002,1,2020-11-07,2020-11-14,2096292,59,1363,1,Usd,True
2138002,2,2020-11-07,2020-11-14,2096292,59,509,1,Usd,True
2138002,3,2020-11-07,2020-11-14,2096292,59,633,1,Usd,True
2138002,4,2020-11-07,2020-11-14,2096292,59,436,1,Usd,True
2138003,1,2020-11-07,2020-11-10,527183,0,1682,1,Eur,False
2138004,1,2020-11-07,2020-11-14,1664155,50,417,4,Usd,True
2138005,1,2020-11-07,2020-11-14,1538967,65,1684,4,Usd,True
2138005,2,2020-11-07,2020-11-14,1538967,65,1284,3,Usd,True
2138006,1,2020-11-07,2020-11-10,1381883,0,748,5,Usd,False
2138006,2,2020-11-07,2020-11-10,1381883,0,2516,2,Usd,False
2138006,3,2020-11-07,2020-11-10,1381883,0,1635,7,Usd,False
2138006,4,2020-11-07,2020-11-10,1381883,0,1480,3,Usd,False
2138006,5,2020-11-07,2020-11-10,1381883,0,56,4,Usd,False
2138006,6,2020-11-07,2020-11-10,1381883,0,1631,6,Usd,False
2138006,7,2020-11-07,2020-11-10,1381883,0,452,6,Usd,False
2138007,1,2020-11-07,2020-11-14,1432419,59,1439,7,Usd,True
2138007,2,2020-11-07,2020-11-14,1432419,59,134,2,Usd,True
2138007,3,2020-11-07,2020-11-14,1432419,59,1591,7,Usd,True
2138007,4,2020-11-07,2020-11-14,1432419,59,1664,3,Usd,True
2138008,1,2020-11-07,2020-11-12,205476,0,105,1,Cad,False
2138009,1,2020-11-07,2020-11-14,601806,15,1579,3,Eur,True
2138009,2,2020-11-07,2020-11-14,601806,15,1599,3,Eur,True
2140000,1,2020-11-09,2020-11-16,1269390,47,624,1,Usd,True
2140000,2,2020-11-09,2020-11-16,1269390,47,1438,3,Usd,True
